Started,Page Title,Page ID,Device Name,User Name,Time,Sent,Received,Method,Result,Type,URL,Render Start,DOM Load,HTTP Load,Page Load,Network,Cache Read
,http://172.20.20.90:8080/colline/j_security_check,1,SHA-LRI-PC-155,jeff yang,0.600,4728,57259,,,,,,,0.600,,,
2017-05-03 18:41:06.960000,,1,SHA-LRI-PC-155,jeff yang,0.038,642,206,POST,302,Redirect to http://172.20.20.90:8080/colline/index.do?j_winname=colline89782441141503900a,http://172.20.20.90:8080/colline/j_security_check,,,,,(N/A),(N/A)
2017-05-03 18:41:06.998000,,1,SHA-LRI-PC-155,jeff yang,0.005,517,453,GET,302,Redirect to http://172.20.20.90:8080/colline/index.do?j_winname=colline89782441141503900a,http://172.20.20.90:8080/colline/index.do?j_winname=colline89782441141503900a,,,,,(N/A),(N/A)
2017-05-03 18:41:07.004000,,1,SHA-LRI-PC-155,jeff yang,0.417,517,6748,GET,200,html,http://172.20.20.90:8080/colline/index.do?j_winname=colline89782441141503900a,,,,,(N/A),(N/A)
2017-05-03 18:41:07.428000,,1,SHA-LRI-PC-155,jeff yang,0.002,0,0,GET,(Cache),javascript,http://172.20.20.90:8080/colline/lrsux/com/lombardrisk/infrastructure/release/core/lrsux.min.js,,,,,(N/A),(N/A)
2017-05-03 18:41:07.432000,,1,SHA-LRI-PC-155,jeff yang,0.002,0,0,GET,(Cache),css,http://172.20.20.90:8080/colline/lrsux/com/lombardrisk/infrastructure/release/widget/lrsux-ui.min.css,,,,,(N/A),(N/A)
2017-05-03 18:41:07.440000,,1,SHA-LRI-PC-155,jeff yang,0.001,0,0,GET,(Cache),javascript,http://172.20.20.90:8080/colline/lrsux/com/lombardrisk/infrastructure/release/widget/lrsux-ui.min.js,,,,,(N/A),(N/A)
2017-05-03 18:41:07.443000,,1,SHA-LRI-PC-155,jeff yang,0.001,0,0,GET,(Cache),css,http://172.20.20.90:8080/colline/common/styles/collineCssTheme/topBar_colline.css,,,,,(N/A),(N/A)
2017-05-03 18:41:07.447000,,1,SHA-LRI-PC-155,jeff yang,0.001,0,0,GET,(Cache),css,http://172.20.20.90:8080/colline/common/styles/layout.css,,,,,(N/A),(N/A)
2017-05-03 18:41:07.452000,,1,SHA-LRI-PC-155,jeff yang,0.001,0,0,GET,(Cache),css,http://172.20.20.90:8080/colline/common/styles/application.css,,,,,(N/A),(N/A)
2017-05-03 18:41:07.457000,,1,SHA-LRI-PC-155,jeff yang,0.001,0,0,GET,(Cache),css,http://172.20.20.90:8080/colline/common/styles/content.css,,,,,(N/A),(N/A)
2017-05-03 18:41:07.463000,,1,SHA-LRI-PC-155,jeff yang,0.002,0,0,GET,(Cache),css,http://172.20.20.90:8080/colline/common/styles/actionmenu.css,,,,,(N/A),(N/A)
2017-05-03 18:41:07.467000,,1,SHA-LRI-PC-155,jeff yang,0.001,0,0,GET,(Cache),css,http://172.20.20.90:8080/colline/common/windows_js_0.99/themes/default.css,,,,,(N/A),(N/A)
2017-05-03 18:41:07.470000,,1,SHA-LRI-PC-155,jeff yang,0.001,0,0,GET,(Cache),css,http://172.20.20.90:8080/colline/common/windows_js_0.99/themes/alert.css,,,,,(N/A),(N/A)
2017-05-03 18:41:07.472000,,1,SHA-LRI-PC-155,jeff yang,0.001,0,0,GET,(Cache),javascript,http://172.20.20.90:8080/colline/common/script/layout.js,,,,,(N/A),(N/A)
2017-05-03 18:41:07.474000,,1,SHA-LRI-PC-155,jeff yang,0.001,0,0,GET,(Cache),javascript,http://172.20.20.90:8080/colline/common/script/layout-ext.js,,,,,(N/A),(N/A)
2017-05-03 18:41:07.476000,,1,SHA-LRI-PC-155,jeff yang,0.001,0,0,GET,(Cache),javascript,http://172.20.20.90:8080/colline/common/script/browserVer.js,,,,,(N/A),(N/A)
2017-05-03 18:41:07.477000,,1,SHA-LRI-PC-155,jeff yang,0.001,0,0,GET,(Cache),javascript,http://172.20.20.90:8080/colline/common/script/cookie.js,,,,,(N/A),(N/A)
2017-05-03 18:41:07.479000,,1,SHA-LRI-PC-155,jeff yang,0.010,539,47871,GET,200,javascript,http://172.20.20.90:8080/colline/dwr/engine.js,,,,,(N/A),(N/A)
2017-05-03 18:41:07.480000,,1,SHA-LRI-PC-155,jeff yang,0.005,537,315,GET,304,javascript,http://172.20.20.90:8080/colline/dwr/util.js,,,,,(N/A),(N/A)
2017-05-03 18:41:07.480000,,1,SHA-LRI-PC-155,jeff yang,0.005,470,758,GET,200,javascript,http://172.20.20.90:8080/colline/dwr/interface/SSOHelper.js,,,,,(N/A),(N/A)
2017-05-03 18:41:07.481000,,1,SHA-LRI-PC-155,jeff yang,0.001,0,0,GET,(Cache),javascript,http://172.20.20.90:8080/colline/common/windows_js_0.99/javascripts/prototype.js,,,,,(N/A),(N/A)
2017-05-03 18:41:07.483000,,1,SHA-LRI-PC-155,jeff yang,0.001,0,0,GET,(Cache),javascript,http://172.20.20.90:8080/colline/common/windows_js_0.99/javascripts/effects.js,,,,,(N/A),(N/A)
2017-05-03 18:41:07.484000,,1,SHA-LRI-PC-155,jeff yang,0.001,0,0,GET,(Cache),javascript,http://172.20.20.90:8080/colline/common/windows_js_0.99/javascripts/window.js,,,,,(N/A),(N/A)
2017-05-03 18:41:07.487000,,1,SHA-LRI-PC-155,jeff yang,0.001,0,0,GET,(Cache),javascript,http://172.20.20.90:8080/colline/common/windows_js_0.99/javascripts/debug.js,,,,,(N/A),(N/A)
2017-05-03 18:41:07.490000,,1,SHA-LRI-PC-155,jeff yang,0.001,0,0,GET,(Cache),gif,http://172.20.20.90:8080/colline/img/app/collineLogoTheme/colline_PBL_logo.gif,,,,,(N/A),(N/A)
2017-05-03 18:41:07.492000,,1,SHA-LRI-PC-155,jeff yang,0.001,0,0,GET,(Cache),png,http://172.20.20.90:8080/colline/img/app/collineLogoTheme/colline_topBar_logo.png,,,,,(N/A),(N/A)
2017-05-03 18:41:07.493000,,1,SHA-LRI-PC-155,jeff yang,0.001,0,0,GET,(Cache),css,http://172.20.20.90:8080/colline/common/styles/menu.css,,,,,(N/A),(N/A)
2017-05-03 18:41:07.496000,,1,SHA-LRI-PC-155,jeff yang,0.001,0,0,GET,(Cache),javascript,http://172.20.20.90:8080/colline/common/script/menuActionScript.js,,,,,(N/A),(N/A)
2017-05-03 18:41:07.497000,,1,SHA-LRI-PC-155,jeff yang,0.001,0,0,GET,(Cache),javascript,http://172.20.20.90:8080/colline/common/script/cm_addins.js,,,,,(N/A),(N/A)
2017-05-03 18:41:07.499000,,1,SHA-LRI-PC-155,jeff yang,0.004,0,0,GET,(Cache),,http://172.20.20.90:8080/colline/img/app/dyn_wallpaper.img,,,,,(N/A),(N/A)
2017-05-03 18:41:07.500000,,1,SHA-LRI-PC-155,jeff yang,0.005,494,454,GET,302,Redirect to http://172.20.20.90:8080/colline/index.do?j_winname=colline999999999999999999a,http://172.20.20.90:8080/colline/organisation/getLogo.do?id=197911,,,,,(N/A),(N/A)
2017-05-03 18:41:07.501000,,1,SHA-LRI-PC-155,jeff yang,0.002,0,0,GET,(Cache),javascript,http://172.20.20.90:8080/colline/common/script/tablesortcommon.js,,,,,(N/A),(N/A)
2017-05-03 18:41:07.505000,,1,SHA-LRI-PC-155,jeff yang,0.005,506,454,GET,302,Redirect to http://172.20.20.90:8080/colline/index.do?j_winname=colline999999999999999999a,http://172.20.20.90:8080/colline/index.do?j_winname=colline999999999999999999a,,,,,(N/A),(N/A)
2017-05-03 18:41:07.511000,,1,SHA-LRI-PC-155,jeff yang,0.049,506,0,GET,ERROR_INTERNET_CONNECTION_RESET,html,http://172.20.20.90:8080/colline/index.do?j_winname=colline999999999999999999a,,,,,(N/A),(N/A)
,http://172.20.20.90:8080/colline/index.do?j_winname=colline432579103482680640a,2,SHA-LRI-PC-155,jeff yang,0.992,4069,107815,,,,,(N/A),(N/A),0.992,(N/A),,
2017-05-03 18:41:07.558000,,2,SHA-LRI-PC-155,jeff yang,0.223,493,454,GET,302,Redirect to http://172.20.20.90:8080/colline/index.do?j_winname=colline432579103482680640a,http://172.20.20.90:8080/colline/index.do?j_winname=colline432579103482680640a,,,,,(N/A),(N/A)
2017-05-03 18:41:07.782000,,2,SHA-LRI-PC-155,jeff yang,0.426,493,6749,GET,200,html,http://172.20.20.90:8080/colline/index.do?j_winname=colline432579103482680640a,,,,,(N/A),(N/A)
2017-05-03 18:41:08.211000,,2,SHA-LRI-PC-155,jeff yang,0.002,0,0,GET,(Cache),javascript,http://172.20.20.90:8080/colline/lrsux/com/lombardrisk/infrastructure/release/core/lrsux.min.js,,,,,(N/A),(N/A)
2017-05-03 18:41:08.214000,,2,SHA-LRI-PC-155,jeff yang,0.001,0,0,GET,(Cache),css,http://172.20.20.90:8080/colline/lrsux/com/lombardrisk/infrastructure/release/widget/lrsux-ui.min.css,,,,,(N/A),(N/A)
2017-05-03 18:41:08.220000,,2,SHA-LRI-PC-155,jeff yang,0.001,0,0,GET,(Cache),javascript,http://172.20.20.90:8080/colline/lrsux/com/lombardrisk/infrastructure/release/widget/lrsux-ui.min.js,,,,,(N/A),(N/A)
2017-05-03 18:41:08.222000,,2,SHA-LRI-PC-155,jeff yang,0.001,0,0,GET,(Cache),css,http://172.20.20.90:8080/colline/common/styles/collineCssTheme/topBar_colline.css,,,,,(N/A),(N/A)
2017-05-03 18:41:08.225000,,2,SHA-LRI-PC-155,jeff yang,0.001,0,0,GET,(Cache),css,http://172.20.20.90:8080/colline/common/styles/layout.css,,,,,(N/A),(N/A)
