Started,Page Title,Page ID,Device Name,User Name,Time,Sent,Received,Method,Result,Type,URL,Render Start,DOM Load,HTTP Load,Page Load,Network,Cache Read
,Login,1,SHA-LRI-PC-155,jeff yang,0.456,2211,3139,,,,,,,0.456,,,
2016-12-22 16:56:56.472000,,1,SHA-LRI-PC-155,jeff yang,0.299,317,2017,GET,200,html,http://54.193.33.252:8080/colline/,,,,,0.294,
2016-12-22 16:56:56.776000,,1,SHA-LRI-PC-155,jeff yang,0.143,448,281,GET,304,css,http://54.193.33.252:8080/colline/common/styles/content.css,,,,,0.140,0.001
2016-12-22 16:56:56.777000,,1,SHA-LRI-PC-155,jeff yang,0.143,475,281,GET,304,javascript,http://54.193.33.252:8080/colline/common/script/browserVer.js,,,,,0.142,0.001
2016-12-22 16:56:56.778000,,1,SHA-LRI-PC-155,jeff yang,0.149,485,281,GET,304,,http://54.193.33.252:8080/colline/img/app/dyn_logo.img,,,,,0.142,0.007
2016-12-22 16:56:56.779000,,1,SHA-LRI-PC-155,jeff yang,0.149,486,279,GET,304,gif,http://54.193.33.252:8080/colline/img/spl/firmtechlog.gif,,,,,0.142,0.007
,http://54.193.33.252:8080/colline/index.do?j_winname=colline442922773961367900a,2,SHA-LRI-PC-155,jeff yang,1.192,13476,88585,,,,,0.007,,1.192,,,
2016-12-22 16:56:56.927000,,2,SHA-LRI-PC-155,jeff yang,0.147,407,390,GET,302,Redirect to http://54.193.33.252:8080/colline/index.do?j_winname=colline442922773961367900a,http://54.193.33.252:8080/colline/index.do?j_winname=colline442922773961367900a,,,,,0.146,
2016-12-22 16:56:57.073000,,2,SHA-LRI-PC-155,jeff yang,0.549,407,33453,GET,200,html,http://54.193.33.252:8080/colline/index.do?j_winname=colline442922773961367900a,,,,,0.548,
2016-12-22 16:56:57.367000,,2,SHA-LRI-PC-155,jeff yang,0.142,518,282,GET,304,javascript,http://54.193.33.252:8080/colline/lrsux/lrsux/lrsux.min.js,,,,,0.140,0.001
2016-12-22 16:56:57.368000,,2,SHA-LRI-PC-155,jeff yang,0.143,499,281,GET,304,css,http://54.193.33.252:8080/colline/lrsux/lrsux-ui/lrsux-ui.min.css,,,,,0.142,< 0.001
2016-12-22 16:56:57.368000,,2,SHA-LRI-PC-155,jeff yang,0.143,524,282,GET,304,javascript,http://54.193.33.252:8080/colline/lrsux/lrsux-ui/lrsux-ui.min.js,,,,,0.141,0.001
2016-12-22 16:56:57.369000,,2,SHA-LRI-PC-155,jeff yang,0.281,513,278,GET,304,css,http://54.193.33.252:8080/colline/common/styles/collineCssTheme/topBar_colline.css,,,,,0.279,0.001
2016-12-22 16:56:57.370000,,2,SHA-LRI-PC-155,jeff yang,0.281,491,280,GET,304,css,http://54.193.33.252:8080/colline/common/styles/layout.css,,,,,0.141,< 0.001
2016-12-22 16:56:57.370000,,2,SHA-LRI-PC-155,jeff yang,0.289,496,280,GET,304,css,http://54.193.33.252:8080/colline/common/styles/application.css,,,,,0.148,< 0.001
